# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
taf12	ENSCHAG00000006739	ENSCHAT00000013516	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	4
tap1	ENSCHAG00000006649	ENSCHAT00000013250	protein_coding	0	0	1	5	0	0	1	1	0	1	0	0	0	0	0	3
tap1	ENSCHAG00000006649	ENSCHAT00000013466	protein_coding	0	0	0	6	0	0	1	2	0	0	0	0	0	0	0	3
tap1	ENSCHAG00000006649	ENSCHAT00000013487	protein_coding	0	0	0	6	0	0	1	2	0	0	0	0	0	0	0	3
tap1	ENSCHAG00000006649	ENSCHAT00000013522	protein_coding	0	0	0	6	0	0	1	2	0	0	0	0	0	0	0	3
tap1	ENSCHAG00000006649	ENSCHAT00000013550	protein_coding	0	0	0	6	0	0	1	2	0	0	0	0	0	0	0	3
tap1	ENSCHAG00000006649	ENSCHAT00000013581	protein_coding	0	0	0	6	0	0	1	2	0	0	0	0	0	0	0	3
tap1	ENSCHAG00000006649	ENSCHAT00000013628	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	4
tarbp2	ENSCHAG00000021309	ENSCHAT00000049643	protein_coding	0	0	0	5	1	0	0	2	1	0	0	0	0	0	0	1
tarbp2	ENSCHAG00000021309	ENSCHAT00000049672	protein_coding	0	0	0	5	1	0	0	2	1	0	0	0	0	0	0	1
tbc1d2b	ENSCHAG00000007897	ENSCHAT00000016143	protein_coding	0	0	0	13	1	0	0	3	7	0	0	0	0	0	0	2
tbx20	ENSCHAG00000016081	ENSCHAT00000036709	protein_coding	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0
tbx20	ENSCHAG00000016081	ENSCHAT00000036737	protein_coding	0	0	0	3	2	0	0	0	1	0	0	0	0	0	0	0
tcf12	ENSCHAG00000021076	ENSCHAT00000049251	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
tcf12	ENSCHAG00000021076	ENSCHAT00000049281	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
tcf12	ENSCHAG00000021076	ENSCHAT00000049297	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
tcf12	ENSCHAG00000021076	ENSCHAT00000049322	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
tcf12	ENSCHAG00000021076	ENSCHAT00000049335	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
tcf12	ENSCHAG00000021076	ENSCHAT00000049350	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
tcf12	ENSCHAG00000021076	ENSCHAT00000049383	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
tet1	ENSCHAG00000020578	ENSCHAT00000047856	protein_coding	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	1
tet1	ENSCHAG00000020578	ENSCHAT00000047867	protein_coding	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	1
tfcp2l1	ENSCHAG00000017978	ENSCHAT00000041763	protein_coding	0	1	0	13	0	0	0	6	7	0	0	0	0	0	1	0
th	ENSCHAG00000015392	ENSCHAT00000036322	protein_coding	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	4
th	ENSCHAG00000015392	ENSCHAT00000036573	protein_coding	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	2
th	ENSCHAG00000015392	ENSCHAT00000036613	protein_coding	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	2
th	ENSCHAG00000015392	ENSCHAT00000036637	protein_coding	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	4
th	ENSCHAG00000015392	ENSCHAT00000036665	protein_coding	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	4
th	ENSCHAG00000015392	ENSCHAT00000036728	protein_coding	0	0	0	9	0	0	0	0	5	0	0	0	0	0	0	4
tmem198b	ENSCHAG00000014979	ENSCHAT00000034017	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
tmem86a	ENSCHAG00000016338	ENSCHAT00000037214	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
tmprss5	ENSCHAG00000013655	ENSCHAT00000030838	protein_coding	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0
tmprss5	ENSCHAG00000013655	ENSCHAT00000030856	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1
top2b	ENSCHAG00000005470	ENSCHAT00000022012	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
top2b	ENSCHAG00000005470	ENSCHAT00000022251	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
top2b	ENSCHAG00000005470	ENSCHAT00000022472	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
top2b	ENSCHAG00000005470	ENSCHAT00000022597	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
top2b	ENSCHAG00000005470	ENSCHAT00000022748	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
top2b	ENSCHAG00000005470	ENSCHAT00000022913	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
tor3a	ENSCHAG00000016604	ENSCHAT00000037824	protein_coding	0	0	0	26	0	0	0	0	2	0	0	0	0	0	0	24
tra2a	ENSCHAG00000012717	ENSCHAT00000028746	protein_coding	0	0	0	8	0	0	0	1	4	0	0	0	0	0	0	3
tra2a	ENSCHAG00000012717	ENSCHAT00000028785	protein_coding	0	0	0	8	0	0	0	1	2	0	0	0	0	0	0	5
trip4	ENSCHAG00000018218	ENSCHAT00000042041	protein_coding	0	1	0	11	0	0	0	0	9	0	0	0	0	0	1	2
trip4	ENSCHAG00000018218	ENSCHAT00000042056	protein_coding	0	1	0	6	0	0	0	1	3	0	0	0	0	0	1	2
trpm1b	ENSCHAG00000010296	ENSCHAT00000027087	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000027549	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000027927	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000027950	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000029261	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000029331	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000029367	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000029844	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000029923	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trpm1b	ENSCHAG00000010296	ENSCHAT00000029943	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ttc12	ENSCHAG00000012974	ENSCHAT00000028978	protein_coding	0	3	0	18	0	0	1	2	13	0	0	0	0	0	3	2
ttc39c	ENSCHAG00000006840	ENSCHAT00000015120	protein_coding	0	0	0	15	0	0	0	3	9	0	0	0	0	0	0	3
ttc39c	ENSCHAG00000006840	ENSCHAT00000015439	protein_coding	0	0	0	15	0	0	0	3	9	0	0	0	0	0	0	3
ttc39c	ENSCHAG00000006840	ENSCHAT00000015566	protein_coding	0	0	0	14	0	0	0	3	9	0	0	0	0	0	0	2
ttc39c	ENSCHAG00000006840	ENSCHAT00000015598	protein_coding	0	0	0	13	0	0	0	3	9	0	0	0	0	0	0	1
ttc39c	ENSCHAG00000006840	ENSCHAT00000015633	protein_coding	0	0	0	13	0	0	0	2	9	0	0	0	0	0	0	2
uap1l1	ENSCHAG00000013164	ENSCHAT00000029713	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0
unm_hu7910	ENSCHAG00000013555	ENSCHAT00000031092	protein_coding	0	0	0	8	1	0	0	3	0	0	0	0	0	0	0	4
unm_hu7910	ENSCHAG00000013555	ENSCHAT00000031111	protein_coding	0	0	0	8	1	0	0	3	0	0	0	0	0	0	0	4
ush2a	ENSCHAG00000009254	ENSCHAT00000021202	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0
ush2a	ENSCHAG00000009254	ENSCHAT00000021603	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015049	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015136	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015207	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015255	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015342	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015377	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015418	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015449	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015485	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
usp3	ENSCHAG00000006657	ENSCHAT00000015531	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0
vdac2	ENSCHAG00000021357	ENSCHAT00000050084	protein_coding	0	1	0	6	0	0	0	2	2	0	0	0	0	0	1	2
vdac2	ENSCHAG00000021357	ENSCHAT00000050140	protein_coding	0	1	0	6	0	0	0	2	2	0	0	0	0	0	1	2
vdac2	ENSCHAG00000021357	ENSCHAT00000050156	protein_coding	0	1	0	6	0	0	0	2	2	0	0	0	0	0	1	2
vdac2	ENSCHAG00000021357	ENSCHAT00000050171	protein_coding	0	1	0	6	0	0	0	2	2	0	0	0	0	0	1	2
vdac2	ENSCHAG00000021357	ENSCHAT00000050189	protein_coding	0	2	0	5	0	0	0	2	1	0	0	0	0	0	2	2
vdac2	ENSCHAG00000021357	ENSCHAT00000050211	protein_coding	0	1	0	6	0	0	0	2	1	0	0	0	0	0	1	3
vwf	ENSCHAG00000021723	ENSCHAT00000052879	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
wdfy2	ENSCHAG00000001113	ENSCHAT00000001841	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
wdfy2	ENSCHAG00000001113	ENSCHAT00000001897	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
wdfy2	ENSCHAG00000001113	ENSCHAT00000001931	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
wdr11	ENSCHAG00000019878	ENSCHAT00000046218	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	2
wdr11	ENSCHAG00000019878	ENSCHAT00000046244	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	2
wdr11	ENSCHAG00000019878	ENSCHAT00000046264	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	2
wdr11	ENSCHAG00000019878	ENSCHAT00000046286	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	2
wdr11	ENSCHAG00000019878	ENSCHAT00000046296	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	2
wdr11	ENSCHAG00000019878	ENSCHAT00000046308	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	2
wdr11	ENSCHAG00000019878	ENSCHAT00000046329	protein_coding	0	0	0	9	0	0	0	1	6	0	0	0	0	0	0	2
wdr34	ENSCHAG00000019172	ENSCHAT00000044626	protein_coding	0	1	0	14	0	0	0	4	6	0	0	0	0	0	1	4
wu:fj16a03	ENSCHAG00000018278	ENSCHAT00000042150	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
yme1l1a	ENSCHAG00000008093	ENSCHAT00000021501	protein_coding	0	0	0	12	0	0	0	6	4	0	0	0	0	0	0	2
yme1l1a	ENSCHAG00000008093	ENSCHAT00000021567	protein_coding	0	0	0	12	0	0	0	6	4	0	0	0	0	0	0	2
yme1l1a	ENSCHAG00000008093	ENSCHAT00000021685	protein_coding	0	0	0	12	0	0	0	6	4	0	0	0	0	0	0	2
yme1l1a	ENSCHAG00000008093	ENSCHAT00000021743	protein_coding	0	0	0	12	0	0	0	6	3	0	0	0	0	0	0	3
yme1l1a	ENSCHAG00000008093	ENSCHAT00000021815	protein_coding	0	0	0	12	0	0	0	6	3	0	0	0	0	0	0	3
yme1l1a	ENSCHAG00000008093	ENSCHAT00000021915	protein_coding	0	0	0	12	0	0	0	6	3	0	0	0	0	0	0	3
yme1l1a	ENSCHAG00000008093	ENSCHAT00000022006	protein_coding	0	0	0	12	0	0	0	6	3	0	0	0	0	0	0	3
zbtb34	ENSCHAG00000007135	ENSCHAT00000014325	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0
zdhhc12b	ENSCHAG00000013283	ENSCHAT00000029732	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
zdhhc12b	ENSCHAG00000013283	ENSCHAT00000029745	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
zer1	ENSCHAG00000023015	ENSCHAT00000054855	protein_coding	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	3
zer1	ENSCHAG00000023015	ENSCHAT00000054944	protein_coding	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	3
zer1	ENSCHAG00000023015	ENSCHAT00000055017	protein_coding	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	3
zer1	ENSCHAG00000023015	ENSCHAT00000055038	protein_coding	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	3
zfand4	ENSCHAG00000021130	ENSCHAT00000049348	protein_coding	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	5
zfand4	ENSCHAG00000021130	ENSCHAT00000049427	protein_coding	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	5
zfand4	ENSCHAG00000021130	ENSCHAT00000049441	protein_coding	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	5
zfand4	ENSCHAG00000021130	ENSCHAT00000049456	protein_coding	0	0	0	10	0	0	0	0	5	0	0	0	0	0	0	5
zgc:110319	ENSCHAG00000020522	ENSCHAT00000047711	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
zgc:162339	ENSCHAG00000013383	ENSCHAT00000030011	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2
zgc:162608	ENSCHAG00000013019	ENSCHAT00000029075	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	4
zgc:77375	ENSCHAG00000022429	ENSCHAT00000052669	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0
zgc:77739	ENSCHAG00000015252	ENSCHAT00000034612	protein_coding	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0
zgc:77752	ENSCHAG00000009109	ENSCHAT00000019080	protein_coding	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	3
znf609b	ENSCHAG00000018202	ENSCHAT00000042002	protein_coding	0	0	0	22	0	0	0	2	20	0	0	0	0	0	0	0
zswim8	ENSCHAG00000005956	ENSCHAT00000023181	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000024094	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000024115	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000024959	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000025225	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000025365	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000025487	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	4
zswim8	ENSCHAG00000005956	ENSCHAT00000025572	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
